datetime,open,high,low,close,volume,open_interest
2020-01-02,28638.9707,28872.8008,28627.7695,28868.8008,254294036,0
2020-01-03,28553.3301,28716.3105,28500.3594,28634.8809,239591369,0
2020-01-06,28465.5,28708.0195,28418.6309,28703.3809,261814212,0
2020-01-07,28639.1797,28685.5,28565.2793,28583.6797,266677088,0
2020-01-08,28556.1406,28866.1797,28522.5098,28745.0898,296434809,0
2020-01-09,28851.9707,28988.0098,28844.3105,28956.9004,282850650,0
2020-01-10,28977.5195,29009.0703,28789.0996,28823.7695,239170882,0
2020-01-13,28869.0098,28909.9102,28819.4297,28907.0508,263022556,0
2020-01-14,28895.5,29054.1602,28872.2695,28939.6699,296038877,0
2020-01-15,28901.8008,29127.5898,28897.3496,29030.2207,263430555,0
2020-01-16,29131.9492,29300.3203,29131.9492,29297.6406,252109650,0
2020-01-17,29313.3105,29373.6191,29289.9102,29348.0996,336871210,0
2020-01-21,29269.0508,29341.2109,29146.4707,29196.0391,320641032,0
2020-01-22,29263.6309,29320.1992,29172.2598,29186.2695,283437576,0
2020-01-23,29111.0195,29190.4707,28966.9805,29160.0898,307058020,0
2020-01-24,29230.3906,29288.7891,28843.3105,28989.7305,380006450,0
2020-01-27,28542.4902,28671.7891,28440.4707,28535.8008,337273033,0
2020-01-28,28594.2793,28823.2305,28575.75,28722.8496,352936400,0
2020-01-29,28820.5293,28944.2402,28728.1895,28734.4492,305932822,0
2020-01-30,28640.1602,28879.7109,28489.7598,28859.4395,326846956,0
2020-01-31,28813.0391,28813.0391,28169.5293,28256.0293,403885466,0
2020-02-03,28319.6504,28630.3906,28319.6504,28399.8105,315495395,0
2020-02-04,28696.7402,28904.8809,28696.7402,28807.6309,332747089,0
2020-02-05,29048.7305,29308.8906,29000.8496,29290.8496,357542003,0
2020-02-06,29388.5801,29408.0508,29246.9297,29379.7695,263701370,0
2020-02-07,29286.9199,29286.9199,29056.9805,29102.5098,253870779,0
2020-02-10,28995.6602,29278.0703,28995.6602,29276.8203,257458196,0
2020-02-11,29390.7109,29415.3906,29210.4707,29276.3398,281852168,0
2020-02-12,29406.75,29568.5703,29406.75,29551.4199,309528977,0
2020-02-13,29436.0293,29535.4004,29345.9297,29423.3105,294363029,0
2020-02-14,29440.4707,29463.0391,29283.1797,29398.0801,232546894,0
2020-02-18,29282.7793,29330.1602,29116.8105,29232.1895,264160374,0
2020-02-19,29312.6992,29409.0898,29274.3809,29348.0293,242653676,0
2020-02-20,29296.25,29368.4492,28959.6504,29219.9805,289073973,0
2020-02-21,29146.5293,29146.5293,28892.6992,28992.4102,313438247,0
2020-02-24,28402.9297,28402.9297,27912.4395,27960.8008,458714534,0
2020-02-25,28037.6504,28149.1992,26997.6191,27081.3594,513274207,0
2020-02-26,27159.4609,27542.7793,26890.9707,26957.5898,477566124,0
2020-02-27,26526.0,26775.3105,25752.8203,25766.6406,670366584,0
2020-02-28,25270.8301,25494.2402,24681.0098,25409.3594,922679606,0
2020-03-02,25590.5098,26706.1699,25391.9609,26703.3203,637199851,0
2020-03-03,26762.4707,27084.5898,25706.2793,25917.4102,647082534,0
2020-03-04,26383.6797,27102.3398,26286.3105,27090.8594,457591037,0
2020-03-05,26671.9199,26671.9199,25943.3301,26121.2793,477366307,0
2020-03-06,25457.2109,25994.3809,25226.6191,25864.7793,601008150,0
2020-03-09,24992.3594,24992.3594,23706.0703,23851.0195,750431083,0
2020-03-10,24453.0,25020.9902,23690.3398,25018.1602,654859333,0
2020-03-11,24604.6309,24604.6309,23328.3203,23553.2207,663956266,0
2020-03-12,22184.7109,22837.9492,21154.4609,21200.6191,911774226,0
2020-03-13,21973.8203,23189.7598,21285.3691,23185.6191,870084303,0
2020-03-16,20917.5293,21768.2793,20116.4609,20188.5195,775906049,0
2020-03-17,20487.0508,21379.3496,19882.2598,21237.3809,795840174,0
2020-03-18,20188.6895,20489.3301,18917.4609,19898.9199,874090339,0
2020-03-19,19830.0098,20442.6309,19177.1309,20087.1895,795798217,0
2020-03-20,20253.1504,20531.2598,19094.2695,19173.9805,880374321,0
2020-03-23,19028.3594,19121.0098,18213.6504,18591.9297,801235525,0
2020-03-24,19722.1895,20737.6992,19649.25,20704.9102,808466182,0
2020-03-25,21050.3398,22019.9297,20538.3398,21200.5508,803309664,0
2020-03-26,21468.3809,22595.0605,21427.0996,22552.1699,713734739,0
2020-03-27,21898.4707,22327.5703,21469.2695,21636.7793,591330455,0
2020-03-30,21678.2207,22378.0898,21522.0801,22327.4805,546850083,0
2020-03-31,22208.4199,22480.3691,21852.0801,21917.1602,573591206,0
2020-04-01,21227.3809,21487.2402,20784.4297,20943.5098,508314589,0
2020-04-02,20819.4609,21477.7695,20735.0195,21413.4395,534668793,0
2020-04-03,21285.9297,21447.8105,20863.0898,21052.5293,451624607,0
2020-04-06,21693.6309,22783.4492,21693.6309,22679.9902,614200990,0
2020-04-07,23537.4395,23617.2402,22634.4492,22653.8594,595873522,0
2020-04-08,22893.4707,23513.4004,22682.9902,23433.5703,476091257,0
2020-04-09,23690.6602,24008.9902,23504.0898,23719.3691,568716209,0
2020-04-13,23698.9297,23698.9297,23095.3496,23390.7695,396556314,0
2020-04-14,23690.5703,24040.5801,23683.4395,23949.7598,487957024,0
2020-04-15,23600.7207,23649.7207,23233.3203,23504.3496,442149588,0
2020-04-16,23543.6602,23598.0801,23211.3809,23537.6797,478624619,0
2020-04-17,23817.1504,24264.2109,23817.1504,24242.4902,530277705,0
2020-04-20,24095.0996,24108.6895,23627.1895,23650.4395,427354572,0
2020-04-21,23365.25,23365.25,22941.8809,23018.8809,487654299,0
2020-04-22,23437.3398,23613.0996,23339.5996,23475.8203,356389493,0
2020-04-23,23543.0898,23885.3594,23483.3496,23515.2598,393565216,0
2020-04-24,23628.2402,23826.0,23417.6797,23775.2695,379306822,0
2020-04-27,23866.1504,24207.6504,23840.6094,24133.7793,391018244,0
2020-04-28,24357.1699,24512.2402,24031.1992,24101.5508,405714589,0
2020-04-29,24490.3691,24764.7695,24453.9902,24633.8594,462483656,0
2020-04-30,24585.5703,24585.5703,24186.9004,24345.7207,487843438,0
2020-05-01,24120.7793,24120.7793,23645.3008,23723.6895,421592919,0
2020-05-04,23581.5508,23769.5605,23361.1602,23749.7598,358391055,0
2020-05-05,23958.8809,24169.7207,23868.9102,23883.0898,374487141,0
2020-05-06,23978.8809,24054.5898,23661.1406,23664.6406,379912297,0
2020-05-07,23837.2109,24094.6191,23834.3906,23875.8906,371684741,0
2020-05-08,24107.8203,24349.9004,24107.0508,24331.3203,337341401,0
2020-05-11,24256.4492,24366.2109,24070.2207,24221.9902,356508304,0
2020-05-12,24292.8398,24382.0898,23761.5801,23764.7793,361561666,0
2020-05-13,23702.1602,23708.9004,23067.6406,23247.9707,473324663,0
2020-05-14,23049.0605,23630.8594,22789.6191,23625.3398,476984498,0
2020-05-15,23454.8301,23730.0801,23354.1504,23685.4199,495179288,0
2020-05-18,24059.9805,24708.5391,24059.9805,24597.3691,484193632,0
2020-05-19,24577.4805,24599.5,24202.9609,24206.8594,376917593,0
2020-05-20,24455.9395,24649.4805,24455.9395,24575.9004,371929948,0
2020-05-21,24564.2695,24718.4609,24370.8809,24474.1191,348838418,0
2020-05-22,24461.9805,24481.6406,24294.0703,24465.1602,255663979,0
2020-05-26,24781.8398,25176.4199,24781.8398,24995.1094,426293496,0
2020-05-27,25298.6309,25551.5605,25009.8691,25548.2695,420363289,0
2020-05-28,25697.3594,25758.7891,25358.7305,25400.6406,378403545,0
2020-05-29,25324.1504,25482.8008,25031.6699,25383.1094,545144765,0
2020-06-01,25342.9902,25508.8301,25220.6602,25475.0195,341219272,0
2020-06-02,25582.5195,25743.1309,25523.7402,25742.6504,355236577,0
2020-06-03,25906.8809,26337.75,25906.8809,26269.8906,401269102,0
2020-06-04,26226.4902,26384.0996,26082.3105,26281.8203,375551192,0
2020-06-05,26836.8008,27338.3008,26836.8008,27110.9805,544414699,0
2020-06-08,27232.9297,27580.2109,27232.4805,27572.4395,433344349,0
2020-06-09,27447.3691,27447.3691,27151.0605,27272.3008,388250944,0
2020-06-10,27251.8906,27355.2207,26938.0508,26989.9902,449987235,0
2020-06-11,26282.5098,26294.0801,25082.7207,25128.1699,651465646,0
2020-06-12,25659.4199,25965.5508,25078.4102,25605.5391,521185430,0
2020-06-15,25270.3906,25891.5801,24843.1797,25763.1602,463126009,0
2020-06-16,26326.6797,26611.0293,25811.6992,26289.9805,493358915,0
2020-06-17,26330.5195,26400.0703,26068.4102,26119.6094,330570758,0
2020-06-18,26016.4492,26154.1992,25848.5293,26080.0996,330065725,0
2020-06-19,26213.0996,26451.4395,25759.6602,25871.4609,681894193,0
2020-06-22,25865.0801,26059.8105,25667.6797,26024.9609,353008814,0
2020-06-23,26159.3906,26314.9707,26105.9707,26156.0996,392157051,0
2020-06-24,25992.9609,25992.9609,25296.7305,25445.9395,452534449,0
2020-06-25,25365.2207,25769.6094,25209.7891,25745.5996,388065939,0
2020-06-26,25641.6895,25641.6895,24971.0293,25015.5508,676176065,0
2020-06-29,25152.4492,25601.1504,25096.1602,25595.8008,385133163,0
2020-06-30,25512.4297,25905.3809,25475.1406,25812.8809,412686554,0
2020-07-01,25879.3809,26019.3105,25713.6094,25734.9707,373982356,0
2020-07-02,25936.4492,26204.4102,25778.1191,25827.3594,350287783,0
2020-07-06,25996.0801,26297.5293,25996.0801,26287.0293,342259874,0
2020-07-07,26172.0098,26174.9297,25866.5801,25890.1797,349001236,0
2020-07-08,25950.0605,26109.4902,25816.25,26067.2793,337302007,0
2020-07-09,26094.9199,26103.2793,25523.5098,25706.0898,389177264,0
2020-07-10,25690.3496,26101.3203,25637.5,26075.3008,337357353,0
2020-07-13,26225.0703,26639.0898,26044.2305,26085.8008,428573926,0
2020-07-14,26044.1699,26690.5195,25994.9805,26642.5898,407342248,0
2020-07-15,27009.8105,27071.3301,26692.4805,26870.0996,388264953,0
2020-07-16,26746.5703,26879.1602,26590.0098,26734.7109,288038366,0
2020-07-17,26774.6191,26808.4297,26619.8809,26671.9492,300520790,0
2020-07-20,26660.2891,26765.0195,26504.1992,26680.8691,312070091,0
2020-07-21,26833.1406,27025.3809,26766.2207,26840.4004,367240398,0
2020-07-22,26824.5605,27035.2402,26794.1895,27005.8398,410823057,0
2020-07-23,26955.9707,26973.8496,26560.0391,26652.3301,426562063,0
2020-07-24,26533.4102,26625.6992,26402.8594,26469.8906,497973447,0
2020-07-27,26447.6699,26625.4609,26426.9199,26584.7695,400930776,0
2020-07-28,26529.4492,26556.8398,26361.7109,26379.2793,362402066,0
2020-07-29,26388.4395,26602.4492,26375.3906,26539.5703,347575983,0
2020-07-30,26367.4199,26374.9297,25992.2793,26313.6504,358291610,0
2020-07-31,26409.3301,26440.0195,26013.5898,26428.3203,491372564,0
2020-08-03,26542.3203,26707.2598,26534.3809,26664.4004,439382514,0
2020-08-04,26664.6094,26832.7207,26597.8203,26828.4707,355456952,0
