datetime,open,high,low,close,volume,open_interest
2022-05-13,1023.059,1116.401,1020.591,1115.096,228992298,0
2022-05-20,1123.86,1138.785,1107.734,1136.144,242723775,0
2022-05-27,1135.64,1141.554,1065.118,1078.052,169219340,0
2022-06-03,1078.062,1113.106,1078.062,1113.106,148655723,0
2022-06-10,1114.551,1152.382,1114.551,1131.435,278987412,0
2022-06-17,1124.635,1127.685,1096.024,1118.722,217053633,0
2022-06-24,1119.002,1146.639,1118.509,1146.639,186475141,0
2022-07-01,1149.378,1197.835,1149.378,1160.97,334168999,0
2022-07-08,1157.604,1159.84,1119.638,1131.517,150636300,0
2022-07-15,1128.656,1132.48,1086.795,1089.177,166099304,0
2022-07-22,1085.936,1095.83,1075.656,1078.722,168877126,0
2022-07-29,1079.121,1085.271,1060.976,1061.111,282314548,0
2022-08-05,1060.087,1062.891,1011.509,1038.751,200380743,0
2022-08-12,1038.032,1079.874,1038.032,1071.915,383289016,0
2022-08-19,1073.681,1099.222,1073.529,1079.435,234198511,0
2022-08-26,1071.695,1083.607,1046.086,1055.644,234050105,0
2022-09-02,1051.189,1058.774,1027.401,1033.944,184461691,0
2022-09-09,1047.983,1058.751,1036.523,1043.57,174239655,0
2022-09-16,1043.683,1046.664,1012.496,1023.818,268757972,0
2022-09-23,1022.49,1081.372,1003.275,1016.023,888800586,0
2022-09-30,1008.474,1010.59,959.454,963.086,531528119,0
2022-10-14,966.616,978.013,919.255,976.437,413359421,0
2022-10-21,974.57,988.412,967.683,978.736,477804975,0
2022-10-28,979.868,984.29,930.238,936.0,360613182,0
2022-11-04,931.071,980.446,929.005,979.869,403864890,0
2022-11-11,987.316,1017.92,987.316,1002.784,398371255,0
2022-11-18,1005.957,1013.109,993.199,1003.149,327860300,0
2022-11-25,1024.075,1033.646,1007.097,1017.92,362631325,0
2022-12-02,1014.382,1026.864,1004.939,1016.238,285501000,0
2022-12-09,1016.334,1018.505,991.208,994.815,319575205,0
2022-12-16,995.474,996.874,981.091,987.518,303642212,0
2022-12-23,985.724,987.081,932.878,938.198,277072718,0
2022-12-30,937.326,947.107,929.259,942.087,242567842,0
2023-01-06,942.614,956.387,936.15,954.974,147849305,0
