datetime,open,high,low,close,volume,turnover,open_interest
2023-12-29 09:30:00,89.9,93.45,88.25,90.85,1657500,149800267,0
2023-12-29 10:30:00,89.9,93.45,88.25,90.85,1657500,149800267,0
2023-12-29 13:00:00,89.9,93.45,88.25,90.85,1657500,149800267,0
2023-12-29 14:00:00,89.9,93.45,88.25,90.85,1657500,149800267,0
2024-01-02 09:30:00,90.7,91.0,88.85,89.1,162750,14648822,0
2024-01-02 10:30:00,90.7,91.0,88.85,89.1,162750,14648822,0
2024-01-02 13:00:00,90.7,91.0,88.85,89.1,162750,14648822,0
2024-01-02 14:00:00,90.7,91.0,88.85,89.1,162750,14648822,0
2024-01-03 09:30:00,89.05,92.8,88.45,89.65,132150,11921717,0
2024-01-03 10:30:00,89.05,92.8,88.45,89.65,132150,11921717,0
2024-01-03 13:00:00,89.05,92.8,88.45,89.65,132150,11921717,0
2024-01-03 14:00:00,89.05,92.8,88.45,89.65,132150,11921717,0
2024-01-04 09:30:00,90.0,92.0,89.15,90.0,97850,8848560,0
2024-01-04 10:30:00,90.0,92.0,89.15,90.0,97850,8848560,0
2024-01-04 13:00:00,90.0,92.0,89.15,90.0,97850,8848560,0
2024-01-04 14:00:00,90.0,92.0,89.15,90.0,97850,8848560,0
2024-01-05 09:30:00,90.5,90.5,89.3,89.65,66200,5952342,0
2024-01-05 10:30:00,90.5,90.5,89.3,89.65,66200,5952342,0
2024-01-05 13:00:00,90.5,90.5,89.3,89.65,66200,5952342,0
2024-01-05 14:00:00,90.5,90.5,89.3,89.65,66200,5952342,0
2024-01-08 09:30:00,89.65,90.0,86.3,88.0,133700,11837308,0
2024-01-08 10:30:00,89.65,90.0,86.3,88.0,133700,11837308,0
2024-01-08 13:00:00,89.65,90.0,86.3,88.0,133700,11837308,0
2024-01-08 14:00:00,89.65,90.0,86.3,88.0,133700,11837308,0
2024-01-09 09:30:00,88.0,89.8,87.5,89.65,64400,5724152,0
2024-01-09 10:30:00,88.0,89.8,87.5,89.65,64400,5724152,0
2024-01-09 13:00:00,88.0,89.8,87.5,89.65,64400,5724152,0
2024-01-09 14:00:00,88.0,89.8,87.5,89.65,64400,5724152,0
2024-01-10 09:30:00,89.55,89.6,88.0,88.9,49100,4372005,0
2024-01-10 10:30:00,89.55,89.6,88.0,88.9,49100,4372005,0
2024-01-10 13:00:00,89.55,89.6,88.0,88.9,49100,4372005,0
2024-01-10 14:00:00,89.55,89.6,88.0,88.9,49100,4372005,0
2024-01-11 09:30:00,88.7,91.25,88.7,89.65,60790,5486024,0
2024-01-11 10:30:00,88.7,91.25,88.7,89.65,60790,5486024,0
2024-01-11 13:00:00,88.7,91.25,88.7,89.65,60790,5486024,0
2024-01-11 14:00:00,88.7,91.25,88.7,89.65,60790,5486024,0
2024-01-12 09:30:00,89.65,90.9,89.6,89.6,27350,2460907,0
2024-01-12 10:30:00,89.65,90.9,89.6,89.6,27350,2460907,0
2024-01-12 13:00:00,89.65,90.9,89.6,89.6,27350,2460907,0
2024-01-12 14:00:00,89.65,90.9,89.6,89.6,27350,2460907,0
2024-01-15 09:30:00,90.0,90.15,89.4,89.6,76400,6875630,0
2024-01-15 10:30:00,90.0,90.15,89.4,89.6,76400,6875630,0
2024-01-15 13:00:00,90.0,90.15,89.4,89.6,76400,6875630,0
2024-01-15 14:00:00,90.0,90.15,89.4,89.6,76400,6875630,0
