datetime,open,high,low,close,volume,open_interest
2024-07-12 14:30:00,39952.078125,40095.19140625,39914.671875,40092.01171875,38081411,0
2024-07-12 15:30:00,40090.75,40098.98828125,40028.62109375,40051.78125,29300262,0
2024-07-12 16:30:00,40052.76953125,40169.2890625,40037.3515625,40169.2890625,29953650,0
2024-07-12 17:30:00,40169.55859375,40257.23828125,40156.3515625,40195.26171875,31304462,0
2024-07-12 18:30:00,40195.83984375,40208.890625,40159.12890625,40185.16015625,28296831,0
2024-07-12 19:30:00,40185.46875,40185.46875,39977.71875,40013.76953125,44102763,0
2024-07-15 14:30:00,40163.73046875,40319.91015625,40158.9296875,40272.51953125,36711019,0
2024-07-15 15:30:00,40257.98046875,40351.1015625,40250.01171875,40280.75,35748119,0
2024-07-15 16:30:00,40280.828125,40280.828125,40173.5390625,40195.87109375,26826648,0
2024-07-15 17:30:00,40195.87890625,40235.30078125,40136.8203125,40235.30078125,25545199,0
2024-07-15 18:30:00,40235.2109375,40333.53125,40228.44140625,40299.109375,25147714,0
2024-07-15 19:30:00,40298.75,40308.4296875,40139.80859375,40222.19921875,41183629,0
2024-07-16 13:30:00,40263.78125,40766.26953125,40263.78125,40748.83984375,68083643,0
2024-07-16 14:30:00,40747.109375,40849.6796875,40719.4609375,40809.75,34566287,0
2024-07-16 15:30:00,40810.80078125,40810.80078125,40696.25,40793.3203125,33394619,0
2024-07-16 16:30:00,40792.05078125,40851.48046875,40768.2109375,40769.05859375,29389328,0
2024-07-16 17:30:00,40768.76953125,40887.94921875,40758.55078125,40864.3515625,25950091,0
2024-07-16 18:30:00,40863.6796875,40954.55859375,40859.4609375,40947.55859375,27766837,0
2024-07-16 19:30:00,40947.08984375,40988.80859375,40908.80859375,40956.30859375,35767724,0
2024-07-17 13:30:00,40862.5703125,41135.87890625,40849.7109375,41117.390625,115438935,0
2024-07-17 14:30:00,41116.359375,41116.359375,41017.62890625,41099.05078125,50296299,0
2024-07-17 15:30:00,41099.12109375,41190.08984375,41071.51953125,41157.80859375,37111145,0
2024-07-17 16:30:00,41156.8203125,41211.12109375,41098.328125,41145.28125,37923762,0
2024-07-17 17:30:00,41145.1796875,41202.23828125,41111.23046875,41198.78125,32483482,0
2024-07-17 18:30:00,41198.69140625,41221.98046875,41154.26953125,41205.98046875,38159918,0
2024-07-17 19:30:00,41205.9296875,41220.23046875,41139.76171875,41196.12890625,53683026,0
2024-07-18 14:30:00,41368.078125,41368.078125,41051.66015625,41056.921875,63489954,0
2024-07-18 15:30:00,41058.12109375,41082.640625,40838.6796875,40846.8203125,46137662,0
2024-07-18 16:30:00,40846.94921875,40938.98046875,40839.87890625,40929.73828125,34441696,0
2024-07-18 17:30:00,40930.03125,40946.44921875,40724.01953125,40724.01953125,30207137,0
2024-07-18 18:30:00,40723.94140625,40759.921875,40597.5,40634.390625,35191389,0
2024-07-18 19:30:00,40634.19921875,40767.109375,40624.44140625,40660.0,43677760,0
2024-07-19 14:30:00,40368.96875,40422.05859375,40240.921875,40240.9296875,38258477,0
2024-07-19 15:30:00,40239.0703125,40412.7109375,40216.3203125,40322.75,31237981,0
2024-07-19 16:30:00,40322.6796875,40332.71875,40203.26953125,40229.69140625,26387115,0
2024-07-19 17:30:00,40229.8984375,40321.53125,40203.578125,40270.26171875,23629658,0
2024-07-19 18:30:00,40270.53125,40387.078125,40236.19140625,40344.171875,30303879,0
2024-07-19 19:30:00,40346.1015625,40352.55078125,40230.78125,40290.62109375,45540059,0
2024-07-22 14:30:00,40360.5,40472.53125,40309.03125,40309.359375,39641509,0
2024-07-22 15:30:00,40309.3203125,40318.3203125,40249.94140625,40280.5703125,28440422,0
2024-07-22 16:30:00,40280.23046875,40424.0390625,40254.46875,40388.3984375,25169883,0
2024-07-22 17:30:00,40387.96875,40419.44921875,40348.41015625,40374.3203125,26420460,0
2024-07-22 18:30:00,40373.9609375,40442.62890625,40373.9609375,40425.53125,29443446,0
2024-07-22 19:30:00,40425.390625,40450.51953125,40386.5703125,40413.828125,43766324,0
2024-07-23 14:30:00,40456.69921875,40500.9609375,40335.609375,40468.01953125,35287681,0
2024-07-23 15:30:00,40467.66015625,40527.890625,40379.8515625,40420.25,29542041,0
2024-07-23 16:30:00,40420.12890625,40439.390625,40354.62890625,40415.4609375,21834778,0
2024-07-23 17:30:00,40414.8515625,40494.828125,40377.6015625,40458.359375,20487359,0
2024-07-23 18:30:00,40458.4609375,40484.3203125,40439.71875,40469.55078125,24453889,0
2024-07-23 19:30:00,40469.3984375,40469.3984375,40319.69921875,40359.73046875,37377132,0
2024-07-24 14:30:00,40016.828125,40089.69140625,39950.6015625,39989.140625,43638291,0
2024-07-24 15:30:00,39989.55078125,40087.8515625,39983.01171875,40056.2109375,39777326,0
2024-07-24 16:30:00,40056.71875,40080.91015625,39995.7109375,40025.4609375,31818148,0
2024-07-24 17:30:00,40025.73046875,40073.62109375,39976.91015625,39995.1796875,31759479,0
2024-07-24 18:30:00,39994.87890625,40008.53125,39904.5390625,39916.921875,36085653,0
2024-07-24 19:30:00,39916.23046875,39953.26171875,39807.44921875,39862.4609375,58753551,0
2024-07-25 14:30:00,40066.05859375,40186.6796875,39956.8203125,40113.41015625,50842959,0
2024-07-25 15:30:00,40112.921875,40376.08984375,40077.6484375,40356.828125,38569190,0
2024-07-25 16:30:00,40356.55859375,40438.8203125,40264.6484375,40273.19140625,30706932,0
2024-07-25 17:30:00,40272.3515625,40285.05078125,40179.01171875,40189.3203125,25760004,0
2024-07-25 18:30:00,40189.21875,40225.12890625,40032.48828125,40202.75,30934851,0
2024-07-25 19:30:00,40202.44921875,40211.19140625,39929.12109375,39940.1015625,47534134,0
2024-07-26 14:30:00,40566.83984375,40588.9296875,40403.0390625,40547.96875,36875331,0
2024-07-26 15:30:00,40548.1484375,40731.2890625,40536.171875,40667.3203125,32922543,0
2024-07-26 16:30:00,40668.3515625,40753.828125,40601.80078125,40749.46875,28800413,0
2024-07-26 17:30:00,40748.73828125,40752.55859375,40557.078125,40614.58984375,28033177,0
2024-07-26 18:30:00,40615.328125,40663.73046875,40531.25,40634.37890625,27827269,0
