datetime,open,high,low,close,volume,open_interest
2020-01-31,1005.617,1270.359,1005.617,1202.102,3878456922,0
2020-02-29,1018.276,1412.169,1015.597,1191.055,6539078429,0
2020-03-31,1202.959,1332.835,1020.249,1029.749,4082137981,0
2020-04-30,1026.575,1171.8,1026.575,1166.348,2116040206,0
2020-05-31,1155.117,1348.577,1155.117,1246.111,2546075647,0
2020-06-30,1257.966,1455.666,1246.803,1447.886,2963579074,0
2020-07-31,1453.252,1721.976,1365.778,1512.977,5497957748,0
2020-08-31,1533.227,1625.671,1377.588,1423.236,3307430566,0
2020-09-30,1424.433,1438.792,1277.815,1418.796,2821847113,0
2020-10-31,1446.516,1498.041,1317.228,1393.91,1838951569,0
2020-11-30,1402.083,1520.274,1371.03,1385.483,2290353742,0
2020-12-31,1386.578,1418.215,1335.706,1393.027,3740455121,0
2021-01-31,1398.956,1512.114,1367.776,1421.962,4706218415,0
2021-02-28,1419.18,1457.797,1319.89,1325.587,2547391804,0
2021-03-31,1339.994,1373.032,1212.83,1248.332,3232769060,0
2021-04-30,1250.998,1334.808,1240.437,1322.24,3010097753,0
2021-05-31,1321.214,1442.668,1240.389,1442.668,2957817206,0
2021-06-30,1437.317,1599.913,1405.932,1588.217,5716570760,0
2021-07-31,1587.527,1622.16,1502.406,1591.219,7213122625,0
2021-08-31,1594.033,1630.303,1425.537,1441.174,6790400709,0
2021-09-30,1437.264,1441.253,1333.389,1368.716,4216820904,0
2021-10-31,1378.531,1397.436,1313.797,1396.195,2729494397,0
2021-11-30,1398.585,1486.332,1384.805,1475.713,5029312220,0
2021-12-31,1473.521,1473.521,1349.479,1398.194,4391637350,0
2022-01-31,1403.394,1403.394,1229.224,1229.224,3540540062,0
2022-02-28,1247.585,1261.073,1161.845,1249.585,2689495239,0
2022-03-31,1254.57,1254.57,1074.002,1091.059,4663362170,0
2022-04-30,1085.306,1093.657,854.183,947.151,3372489854,0
2022-05-31,944.554,1049.063,933.011,1035.316,3886898914,0
2022-06-30,1029.091,1129.326,1026.143,1105.667,7264344918,0
2022-07-31,1105.974,1117.183,1042.627,1088.913,6225319529,0
2022-08-31,1081.623,1173.373,1024.988,1029.656,7595163704,0
2022-09-30,1032.775,1062.882,938.53,939.376,4692849535,0
2022-10-31,933.021,1019.433,877.392,1010.327,4955196718,0
2022-11-30,1011.964,1079.133,983.594,1000.263,7096048394,0
2022-12-31,1008.707,1021.517,915.311,959.905,6359664991,0
2023-01-31,960.509,1046.437,958.748,1014.358,4166868224,0
2023-02-28,1016.311,1039.021,981.05,990.467,5711641954,0
2023-03-31,989.108,1081.988,985.423,1081.541,10084897161,0
2023-04-30,1093.075,1168.089,1060.29,1087.869,12344650201,0
2023-05-31,1077.852,1077.852,1007.029,1053.91,7910867040,0
2023-06-30,1048.954,1065.233,998.753,1005.15,7752362329,0
2023-07-31,1006.577,1022.093,949.222,968.994,5838997825,0
2023-08-31,969.405,976.956,865.979,942.613,6934889165,0
2023-09-30,944.251,944.251,860.228,887.8,5582422966,0
2023-10-31,884.204,901.006,837.162,874.406,5584009853,0
2023-11-30,874.04,912.627,858.346,865.685,8055398471,0
2023-12-31,863.334,880.021,822.5,852.005,7270374898,0
2024-01-31,850.969,850.969,681.598,684.852,7142812518,0
2024-02-29,680.718,810.082,641.34,807.707,7105991528,0
2024-03-31,809.401,826.339,751.456,762.742,8557111831,0
2024-04-30,765.633,779.343,722.579,767.464,7097743754,0
2024-05-31,778.988,784.008,720.473,743.228,7441611890,0
2024-06-30,743.608,765.931,710.755,712.077,9900740481,0
2024-07-31,711.655,754.927,684.306,743.374,9369330253,0
2024-08-31,745.964,746.088,667.497,694.164,6731159101,0
2024-09-30,693.675,872.365,640.742,872.365,7801696053,0
2024-10-31,1045.047,1083.629,873.796,969.448,22698674913,0
2024-11-30,960.211,1080.119,938.191,1007.391,20593109218,0
2024-12-31,1008.71,1051.528,966.121,988.935,17410503846,0
2025-01-31,986.822,992.953,933.232,955.09,11024389448,0
2025-02-28,989.119,1135.73,977.019,1078.798,16505927388,0
2025-03-31,1079.644,1124.227,1012.946,1022.714,13675894464,0
2025-04-30,1027.961,1034.933,877.69,1012.417,11102792636,0
2025-05-31,1016.437,1044.573,969.677,977.027,7948180600,0
2025-06-30,977.23,1005.895,952.325,1003.414,9911928700,0
2025-07-31,1002.085,1073.816,976.829,1047.87,13408774800,0
2025-08-31,1047.375,1365.918,1029.53,1341.311,21553221400,0
2025-09-30,1348.533,1505.907,1210.867,1495.288,30954370100,0
2025-10-31,1526.918,1588.833,1358.686,1415.525,22086202500,0
2025-11-30,1403.456,1442.812,1273.492,1327.149,21590973800,0
2025-12-31,1329.422,1368.48,1286.252,1344.2,18432220500,0
2026-01-31,1360.897,1483.231,1360.897,1475.968,6129303900,0
