datetime,open,high,low,close,volume,open_interest
2020-01-10,28326.5,28665.141,27857.73,28638.199,51261979481,0
2020-01-17,28772.369,29149.529,28619.1,29056.42,60103667576,0
2020-01-24,29169.119,29174.92,27706.369,27949.641,46414201749,0
2020-01-31,27101.539,27333.301,26295.49,26312.631,40146087120,0
2020-02-07,26189.609,27608.221,26145.59,27404.27,62344881481,0
2020-02-14,27092.15,27960.66,27044.881,27815.6,57187718298,0
2020-02-21,27766.711,28055.58,27264.779,27308.811,54255117195,0
2020-02-28,27105.35,27105.35,25989.41,26129.93,64374921946,0
2020-03-06,26077.73,26805.58,26038.391,26146.67,60763008799,0
2020-03-13,25134.02,25578.609,22519.32,24032.91,82739990260,0
2020-03-20,23317.811,23631.529,21139.26,22805.07,99366555170,0
2020-03-27,21659.551,23791.199,21659.551,23484.279,66906166233,0
2020-04-03,23020.85,23627.529,22756.131,23236.109,54844498248,0
2020-04-10,23558.83,24308.689,23271.471,24300.33,42967851309,0
2020-04-17,24347.609,24666.641,23854.789,24380.0,46041492664,0
2020-04-24,24503.561,24503.561,23483.311,23831.33,49029482040,0
2020-05-01,24030.66,24855.471,24030.539,24643.59,29167658286,0
2020-05-08,23895.109,24263.73,23584.949,24230.17,44848908420,0
2020-05-15,24470.18,24766.83,23671.609,23797.471,52045575181,0
2020-05-22,23736.67,24552.551,22878.26,22930.141,68715164126,0
2020-05-29,22725.699,23515.141,22519.73,22961.471,63940112280,0
2020-06-05,23539.91,24810.221,23539.91,24770.41,67473314532,0
2020-06-12,25018.051,25303.779,23895.029,24301.381,66165905197,0
2020-06-19,23991.381,24776.539,23684.961,24643.891,61042263747,0
2020-06-26,24528.529,25071.32,24184.881,24549.99,43603294812,0
2020-07-03,24627.641,25453.58,24148.619,25373.119,58916679636,0
2020-07-10,25545.539,26782.619,25543.15,25727.41,115080998660,0
2020-07-17,25848.801,26103.84,24919.949,25089.17,92667935165,0
2020-07-24,25019.6,25779.66,24598.461,24705.33,77136783533,0
2020-07-31,24909.961,25197.311,24526.91,24595.35,59723754007,0
2020-08-07,24566.811,25201.439,24167.789,24531.619,77306490978,0
2020-08-14,24376.82,25490.02,24272.67,25183.01,78850727066,0
2020-08-21,25212.279,25588.67,24621.32,25113.84,62762698222,0
2020-08-28,25352.789,25749.4,25186.42,25422.061,61626208463,0
2020-09-04,25732.49,25847.109,24488.641,24695.449,72564728458,0
2020-09-11,24621.02,24908.289,24213.359,24503.311,59423299833,0
2020-09-18,24569.029,24829.869,24250.9,24455.41,63706132952,0
2020-09-25,24483.91,24542.551,23124.25,23235.42,58428035729,0
2020-10-02,23284.09,23780.869,23250.34,23459.051,31849154089,0
2020-10-09,24039.391,24343.811,23674.52,24119.131,47422557531,0
2020-10-16,24217.25,24808.85,24102.211,24386.789,51530918391,0
2020-10-23,24565.43,24970.59,24456.84,24918.779,57017746964,0
2020-10-30,24839.971,24872.52,24029.949,24107.42,48142954728,0
2020-11-06,24274.83,25799.971,24232.66,25712.971,60267730314,0
2020-11-13,26157.77,26474.039,25909.18,26156.859,73781131091,0
2020-11-20,26362.07,26618.01,26191.539,26451.539,61092507471,0
2020-11-27,26659.789,27040.41,26369.34,26894.68,77594263866,0
2020-12-04,26853.391,26960.93,26322.68,26835.92,86323649857,0
2020-12-11,26870.58,26870.58,26256.4,26505.869,73442752082,0
2020-12-18,26522.1,26678.381,26127.68,26498.6,71987044153,0
2020-12-25,26422.619,26498.65,25998.869,26386.561,51668774167,0
2021-01-01,26288.369,27340.99,26264.32,27231.131,67362690911,0
2021-01-08,27087.131,27920.77,27079.24,27878.221,103305294979,0
2021-01-15,28003.98,28667.59,27781.42,28573.859,104724575216,0
2021-01-22,28454.59,30135.5,28390.289,29447.85,124312674706,0
2021-01-29,29677.301,30191.16,28259.73,28283.711,112638621012,0
2021-02-05,28457.85,29511.0,28382.26,29288.68,98342818900,0
2021-02-12,29629.08,30184.17,29263.98,30173.57,76697832891,0
2021-02-19,30675.82,31183.359,30099.711,30644.73,116531297940,0
2021-02-26,31071.609,31071.609,28980.211,28980.211,144374876889,0
2021-03-05,29457.891,29912.0,28513.131,29098.289,107308536903,0
2021-03-12,29362.59,29550.369,28326.131,28739.721,109639551744,0
2021-03-19,28923.949,29596.58,28612.74,28990.939,78088996532,0
