datetime,open,high,low,close,volume,turnover,open_interest
2020-01-13 09:30:00,3.15,3.15,3.15,3.15,30,9450,0
2020-01-13 10:30:00,3.15,3.15,3.15,3.15,30,9450,0
2020-01-13 13:00:00,3.15,3.15,3.15,3.15,30,9450,0
2020-01-13 14:00:00,3.15,3.15,3.15,3.15,30,9450,0
2020-01-14 09:30:00,3.5,3.5,3.16,3.16,750,245880,0
2020-01-14 10:30:00,3.5,3.5,3.16,3.16,750,245880,0
2020-01-14 13:00:00,3.5,3.5,3.16,3.16,750,245880,0
2020-01-14 14:00:00,3.5,3.5,3.16,3.16,750,245880,0
2020-01-15 09:30:00,3.11,3.11,3.09,3.09,5110,1559060,0
2020-01-15 10:30:00,3.11,3.11,3.09,3.09,5110,1559060,0
2020-01-15 13:00:00,3.11,3.11,3.09,3.09,5110,1559060,0
2020-01-15 14:00:00,3.11,3.11,3.09,3.09,5110,1559060,0
2020-01-16 09:30:00,3.08,3.08,3.04,3.06,320,97820,0
2020-01-16 10:30:00,3.08,3.08,3.04,3.06,320,97820,0
2020-01-16 13:00:00,3.08,3.08,3.04,3.06,320,97820,0
2020-01-16 14:00:00,3.08,3.08,3.04,3.06,320,97820,0
2020-01-17 09:30:00,3.03,3.03,2.81,3.02,730,214580,0
2020-01-17 10:30:00,3.03,3.03,2.81,3.02,730,214580,0
2020-01-17 13:00:00,3.03,3.03,2.81,3.02,730,214580,0
2020-01-17 14:00:00,3.03,3.03,2.81,3.02,730,214580,0
2020-01-20 09:30:00,3.2,3.2,2.9,2.91,3170,967890,0
2020-01-20 10:30:00,3.2,3.2,2.9,2.91,3170,967890,0
2020-01-20 13:00:00,3.2,3.2,2.9,2.91,3170,967890,0
2020-01-20 14:00:00,3.2,3.2,2.9,2.91,3170,967890,0
2020-01-21 09:30:00,3.14,3.14,2.81,3.0,330,98020,0
2020-01-21 10:30:00,3.14,3.14,2.81,3.0,330,98020,0
2020-01-21 13:00:00,3.14,3.14,2.81,3.0,330,98020,0
2020-01-21 14:00:00,3.14,3.14,2.81,3.0,330,98020,0
2020-01-22 09:30:00,3.1,3.1,2.83,3.01,670,192270,0
2020-01-22 10:30:00,3.1,3.1,2.83,3.01,670,192270,0
2020-01-22 13:00:00,3.1,3.1,2.83,3.01,670,192270,0
2020-01-22 14:00:00,3.1,3.1,2.83,3.01,670,192270,0
2020-01-23 09:30:00,2.84,3.01,2.8,3.01,300,84960,0
2020-01-23 10:30:00,2.84,3.01,2.8,3.01,300,84960,0
2020-01-23 13:00:00,2.84,3.01,2.8,3.01,300,84960,0
