datetime,open,high,low,close,volume,open_interest
2020-01-10,1825.552,1917.828,1824.346,1904.194,57880152251,0
2020-01-17,1905.399,1949.044,1893.566,1932.511,47651135414,0
2020-01-24,1940.122,2004.393,1904.275,1927.742,41458794000,0
2020-02-07,1769.164,2025.319,1769.164,2015.799,61171814870,0
2020-02-14,2019.314,2104.007,2007.225,2069.219,63360648270,0
2020-02-21,2089.214,2247.417,2089.214,2226.639,76416384943,0
2020-02-28,2223.19,2293.463,2068.93,2071.566,87460859856,0
2020-03-06,2110.448,2238.735,2082.969,2192.936,72379133957,0
2020-03-13,2151.27,2163.728,1937.946,2030.58,68816367057,0
2020-03-20,2034.754,2036.734,1838.313,1915.046,59053306841,0
2020-03-27,1856.303,1957.699,1817.554,1903.881,49696144381,0
2020-04-03,1875.306,1928.339,1833.009,1906.675,40988183659,0
2020-04-10,1944.964,2001.36,1942.798,1949.885,41711852871,0
2020-04-17,1929.797,2048.278,1913.955,2020.77,46535819299,0
2020-04-24,2027.841,2057.851,1996.962,2003.748,49228039682,0
2020-05-01,2011.158,2077.807,1967.399,2069.432,34901406571,0
2020-05-08,2052.389,2137.786,2051.292,2125.243,26299739680,0
2020-05-15,2137.98,2145.024,2088.658,2124.311,41260291236,0
2020-05-22,2122.307,2153.244,2036.678,2046.596,41485586094,0
2020-05-29,2049.712,2114.859,2021.98,2086.666,38032932525,0
2020-06-05,2105.242,2166.375,2105.242,2166.375,49662174527,0
2020-06-12,2184.582,2236.085,2147.173,2206.764,46944871228,0
2020-06-19,2223.425,2328.583,2217.286,2319.449,54612971221,0
2020-06-26,2328.4,2397.363,2328.4,2382.473,29585430563,0
2020-07-03,2375.993,2467.497,2360.161,2462.563,52738797645,0
2020-07-10,2469.24,2799.0,2460.131,2778.457,85141908721,0
2020-07-17,2789.976,2896.309,2618.684,2662.402,78801950331,0
2020-07-24,2707.613,2807.415,2614.78,2627.843,63340920516,0
2020-07-31,2639.256,2817.418,2605.769,2795.4,58158863192,0
2020-08-07,2831.351,2893.403,2703.126,2749.953,68641024484,0
2020-08-14,2735.432,2774.901,2577.712,2668.712,54230502094,0
2020-08-21,2682.21,2724.035,2578.392,2632.452,55946994391,0
2020-08-28,2653.632,2762.885,2592.659,2757.839,89393223525,0
2020-09-04,2769.832,2789.121,2686.865,2732.155,105855046438,0
2020-09-11,2728.742,2745.615,2474.703,2536.618,133969244802,0
2020-09-18,2568.014,2604.385,2521.603,2596.082,91935193163,0
2020-09-25,2605.554,2608.416,2529.128,2540.426,72708428444,0
2020-10-02,2551.781,2601.803,2517.035,2574.758,31483945716,0
2020-10-16,2702.156,2793.485,2697.252,2724.497,82277369455,0
2020-10-23,2750.946,2752.758,2592.42,2600.843,77381603671,0
2020-10-30,2585.788,2713.881,2555.319,2655.865,76894851499,0
2020-11-06,2670.516,2798.554,2664.764,2733.072,73770394446,0
2020-11-13,2753.925,2831.368,2679.095,2706.813,64792719604,0
2020-11-20,2716.021,2722.522,2593.835,2667.093,54007600475,0
2020-11-27,2677.347,2705.768,2584.691,2618.991,50642534787,0
2020-12-04,2627.867,2736.273,2593.703,2730.837,50964924969,0
2020-12-11,2720.854,2763.414,2665.101,2687.781,46647375444,0
2020-12-18,2695.191,2803.114,2674.508,2780.73,44126135997,0
2020-12-25,2789.642,2888.35,2783.387,2840.801,48241282712,0
2021-01-01,2847.12,2969.753,2795.646,2966.256,36709495010,0
2021-01-08,2977.321,3194.366,2963.414,3150.78,56332177631,0
2021-01-15,3159.594,3207.071,3020.781,3089.945,49189714660,0
2021-01-22,3078.026,3366.692,3056.805,3358.238,50606550323,0
2021-01-29,3363.602,3427.444,3070.038,3128.865,48145895971,0
2021-02-05,3134.79,3276.235,3123.435,3193.707,42276112860,0
2021-02-12,3202.483,3427.82,3162.587,3413.81,20784655126,0
2021-02-26,3278.586,3278.586,2887.809,2914.113,48297078828,0
2021-03-05,2958.53,3023.208,2800.25,2871.972,46048213716,0
2021-03-12,2889.085,2905.469,2608.241,2756.813,46692337069,0
2021-03-19,2737.447,2760.789,2612.449,2671.518,41788158898,0
2021-03-26,2683.638,2754.303,2603.937,2745.4,41951573476,0
2021-04-02,2747.856,2871.11,2716.947,2852.229,36234059542,0
2021-04-09,2865.445,2871.867,2772.306,2783.327,29219229749,0
2021-04-16,2789.785,2813.487,2711.837,2783.373,36341133313,0
2021-04-23,2777.017,3009.273,2769.65,2994.488,41903847864,0
2021-04-30,3019.303,3110.156,2946.799,3091.395,42847639405,0
2021-05-14,2920.42,3039.726,2864.046,3033.806,44271769232,0
2021-05-21,3049.019,3171.899,3049.019,3113.259,44533653213,0
2021-05-28,3128.776,3285.284,3075.449,3232.291,48244824831,0
