datetime,open,high,low,close,volume,open_interest
2024-07-12 14:30:00,5616.58984375,5636.66015625,5615.83984375,5636.66015625,315209333,0
2024-07-12 15:30:00,5636.669921875,5637.10009765625,5620.4599609375,5625.39990234375,227290888,0
2024-07-12 16:30:00,5625.47998046875,5643.2001953125,5623.64990234375,5643.18017578125,199813000,0
2024-07-12 17:30:00,5643.18994140625,5655.56005859375,5641.490234375,5648.81982421875,218870000,0
2024-07-12 18:30:00,5648.93017578125,5651.72021484375,5644.77001953125,5647.22021484375,233778000,0
2024-07-12 19:30:00,5647.2099609375,5647.2099609375,5609.7099609375,5615.93017578125,386664000,0
2024-07-15 14:30:00,5645.919921875,5666.93994140625,5645.56982421875,5657.85986328125,276114184,0
2024-07-15 15:30:00,5654.7998046875,5660.1201171875,5640.169921875,5647.490234375,260323872,0
2024-07-15 16:30:00,5647.47021484375,5649.43017578125,5632.64013671875,5635.27978515625,192654000,0
2024-07-15 17:30:00,5635.22021484375,5636.7099609375,5625.77978515625,5636.330078125,196171000,0
2024-07-15 18:30:00,5636.330078125,5644.16015625,5635.10986328125,5639.22021484375,221556000,0
2024-07-15 19:30:00,5639.22021484375,5641.2900390625,5614.75,5632.56005859375,360803000,0
2024-07-16 13:30:00,5644.08984375,5654.9599609375,5639.02001953125,5644.419921875,516199411,0
2024-07-16 14:30:00,5644.43994140625,5663.02978515625,5642.77001953125,5653.7001953125,306404256,0
2024-07-16 15:30:00,5653.58984375,5654.22998046875,5641.10009765625,5644.3798828125,251709333,0
2024-07-16 16:30:00,5644.330078125,5654.02001953125,5641.240234375,5645.759765625,208688000,0
2024-07-16 17:30:00,5645.7099609375,5654.2099609375,5643.9599609375,5652.22998046875,217427000,0
2024-07-16 18:30:00,5652.1298828125,5664.27001953125,5651.33984375,5662.669921875,245489000,0
2024-07-16 19:30:00,5662.6298828125,5669.669921875,5658.8798828125,5667.56005859375,377000000,0
2024-07-17 13:30:00,5610.06982421875,5622.490234375,5596.72021484375,5605.169921875,694874783,0
2024-07-17 14:30:00,5605.10986328125,5608.52001953125,5596.919921875,5603.6298828125,367182217,0
2024-07-17 15:30:00,5603.60986328125,5604.18017578125,5590.68994140625,5591.41015625,305394000,0
2024-07-17 16:30:00,5591.31982421875,5597.97998046875,5584.81005859375,5591.52001953125,295968000,0
2024-07-17 17:30:00,5591.47021484375,5599.14990234375,5586.7900390625,5598.27978515625,248595000,0
2024-07-17 18:30:00,5598.14013671875,5601.259765625,5588.6201171875,5598.47021484375,299695000,0
2024-07-17 19:30:00,5598.43994140625,5600.509765625,5587.259765625,5588.18994140625,461566000,0
2024-07-18 14:30:00,5606.85986328125,5606.85986328125,5555.31005859375,5555.64013671875,426354258,0
2024-07-18 15:30:00,5555.580078125,5561.02978515625,5542.009765625,5547.330078125,327779526,0
2024-07-18 16:30:00,5547.5,5567.77001953125,5545.2099609375,5561.39990234375,248220000,0
2024-07-18 17:30:00,5561.4599609375,5566.2001953125,5544.14013671875,5544.18017578125,235731000,0
2024-07-18 18:30:00,5544.02001953125,5546.27001953125,5522.81005859375,5532.16015625,295879000,0
2024-07-18 19:30:00,5532.009765625,5556.25,5529.9501953125,5545.25,401619000,0
2024-07-19 14:30:00,5528.919921875,5537.0400390625,5514.2001953125,5514.259765625,288174978,0
2024-07-19 15:30:00,5514.2099609375,5532.47021484375,5509.47998046875,5518.60986328125,241194386,0
2024-07-19 16:30:00,5518.52978515625,5519.25,5497.0400390625,5503.33984375,207634000,0
2024-07-19 17:30:00,5503.35009765625,5514.5,5499.1201171875,5504.18994140625,199510000,0
2024-07-19 18:30:00,5504.35986328125,5522.009765625,5498.41015625,5517.93017578125,246595000,0
2024-07-19 19:30:00,5517.9501953125,5518.33984375,5499.1298828125,5505.72998046875,399836000,0
2024-07-22 14:30:00,5549.27978515625,5562.43017578125,5535.25,5535.47021484375,289925838,0
2024-07-22 15:30:00,5535.39013671875,5541.77001953125,5529.0400390625,5539.02001953125,210153655,0
2024-07-22 16:30:00,5538.89990234375,5561.580078125,5536.10009765625,5559.3701171875,192646000,0
